nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	name	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	name	
2	0.69835	7.03236	0.15467	0.00000	2.31172	5.40046	4.16660	4.34206	0.61654	0.47527	0.02761	4.34544	0.04585	0.04585	0.00239	0.00295	4.04867	0.08193	310.67883	1028	0.29100	0.26000	3250.00000	15.54492	M	326.67786	-85.71791	306.50029	-30.04772	L2-77
2	1.22858	17.96915	2.65160	0.00000	2.31172	2.97409	2.26362	2.59154	0.22298	0.02452	0.00754	4.34544	0.08570	0.08570	0.00377	0.00551	1.15898	0.77295	271.13223	1028	0.29100	0.26000	3250.00000	15.54492	M	326.67786	-85.71791	306.50029	-30.04772	L2-77
2	1.23540	7.24614	2.20006	0.00000	1.30028	3.03743	5.81380	2.85358	0.59276	0.11901	0.04090	0.48938	0.04138	0.04138	0.00243	0.00325	2.86932	0.06001	289.37457	1030	0.24300	0.18000	3100.00000	12.74369	M	262.36384	-80.14925	312.98237	-23.32517	L21-3
2	1.85012	2.80906	1.71530	0.00000	2.51598	5.74937	1.47765	3.19456	0.54633	0.53963	0.03742	1.73188	0.02487	0.02487	0.00162	0.00199	13.76254	0.66711	439.95942	1031	0.29100	0.26000	3250.00000	12.48591	M	290.22657	-82.55449	311.28824	-27.83502	L22-69
2	1.52791	6.17613	2.29325	0.00000	2.51598	6.21839	6.27487	3.92531	0.25712	0.56333	0.01311	1.73188	0.04205	0.04205	0.00307	0.00337	4.81384	0.55041	382.74180	1031	0.29100	0.26000	3250.00000	12.48591	M	290.22657	-82.55449	311.28824	-27.83502	L22-69
2	2.07184	9.99976	4.01483	0.00000	2.51598	0.76982	0.65121	3.96643	0.75325	0.01327	0.01436	1.73188	0.05798	0.05798	0.00377	0.00464	2.53198	0.66560	247.44711	1031	0.29100	0.26000	3250.00000	12.48591	M	290.22657	-82.55449	311.28824	-27.83502	L22-69
2	1.43381	25.75398	1.61182	0.00000	2.51598	3.40249	5.73170	1.07802	0.12652	0.54094	0.09976	1.73188	0.10894	0.10894	0.00834	0.00873	0.71722	0.18505	247.61675	1031	0.29100	0.26000	3250.00000	12.48591	M	290.22657	-82.55449	311.28824	-27.83502	L22-69
2	0.83362	2.08366	0.52588	0.00000	2.04774	0.18053	2.81923	5.22133	0.29171	0.28161	0.04081	0.13766	0.02038	0.02038	0.00093	0.00191	20.49637	0.01367	543.28354	1032	0.29100	0.26000	3250.00000	10.67014	M	311.65445	-81.72046	311.38574	-30.86142	L23-30
2	1.51611	5.50750	3.06594	0.00000	2.04774	0.97052	3.85365	0.79734	0.70667	0.41067	0.00730	0.13766	0.03896	0.03896	0.00169	0.00365	5.60843	0.89824	315.21119	1032	0.29100	0.26000	3250.00000	10.67014	M	311.65445	-81.72046	311.38574	-30.86142	L23-30
2	1.48661	31.43937	2.20006	0.00000	2.04774	0.83378	2.37206	3.90355	0.71397	0.38841	0.05264	0.13766	0.12444	0.12444	0.01166	0.01166	0.54973	0.32169	175.26432	1032	0.29100	0.26000	3250.00000	10.67014	M	311.65445	-81.72046	311.38574	-30.86142	L23-30
2	2.49731	86.36166	16.11403	0.00000	2.04774	3.65407	0.38670	1.02329	0.45080	0.43916	0.05012	0.13766	0.24407	0.24407	0.01099	0.02287	0.14290	0.01304	147.31276	1032	0.29100	0.26000	3250.00000	10.67014	M	311.65445	-81.72046	311.38574	-30.86142	L23-30
2	0.83989	152.13913	0.41000	0.00000	2.04774	2.91675	6.00451	4.67382	0.44449	0.08968	0.08885	0.13766	0.35600	0.35600	0.01789	0.03336	0.06716	0.86270	122.32305	1032	0.29100	0.26000	3250.00000	10.67014	M	311.65445	-81.72046	311.38574	-30.86142	L23-30
2	3.39585	9.33160	21.54350	0.00000	2.64913	6.08923	0.52328	5.83388	0.55673	0.28820	0.09140	6.56527	0.05537	0.05537	0.00348	0.00348	2.77655	0.30103	293.15541	1033	0.29100	0.26000	3250.00000	15.91254	M	79.24882	-78.28897	290.36623	-31.25475	L31-84
2	1.46613	26.88989	2.39038	0.00000	2.64913	3.94747	1.49359	6.14562	0.02461	0.40876	0.03603	6.56527	0.11212	0.11212	0.00625	0.00705	0.67711	0.12195	250.90779	1033	0.29100	0.26000	3250.00000	15.91254	M	79.24882	-78.28897	290.36623	-31.25475	L31-84
2	0.75386	8.11048	0.17884	0.00000	1.55142	3.64813	4.82241	4.35985	0.25037	0.31429	0.08787	11.93804	0.05043	0.05043	0.00314	0.00323	3.34748	0.20748	350.30350	1034	0.29100	0.26000	3250.00000	15.60717	M	123.42744	-76.13011	288.96578	-21.57607	L34-16
2	1.91232	15.04852	3.47225	0.00000	1.55142	5.54864	5.00653	1.69981	0.06886	0.31236	0.02331	11.93804	0.07614	0.07614	0.00445	0.00488	1.46821	0.14025	300.95696	1034	0.29100	0.26000	3250.00000	15.60717	M	123.42744	-76.13011	288.96578	-21.57607	L34-16
2	2.19250	52.47015	1.90274	0.00000	1.55142	1.87552	0.23228	5.92532	0.59347	0.40056	0.04478	11.93804	0.17508	0.17508	0.01113	0.01122	0.27769	0.38343	161.33111	1034	0.29100	0.26000	3250.00000	15.60717	M	123.42744	-76.13011	288.96578	-21.57607	L34-16
2	1.18621	5.83952	0.76388	0.00000	0.61530	1.67950	4.41522	0.34318	0.76750	0.26938	0.07075	1.67058	0.04051	0.04051	0.00304	0.00372	5.18733	0.66116	291.67134	1035	0.29100	0.26000	3250.00000	10.88979	M	117.30282	-76.70186	288.91520	-23.12243	L34-26
2	2.37517	18.70946	12.82673	0.00000	0.61530	1.53988	2.21267	6.27833	0.07206	0.59813	0.01238	1.67058	0.08804	0.08804	0.00716	0.00808	1.09824	0.12123	279.64576	1035	0.29100	0.26000	3250.00000	10.88979	M	117.30282	-76.70186	288.91520	-23.12243	L34-26
2	1.51190	160.95789	5.25741	0.00000	0.61530	3.05191	4.52799	2.28082	0.71714	0.03739	0.01241	1.67058	0.36963	0.36963	0.03249	0.03394	0.06230	0.18695	101.40794	1035	0.29100	0.26000	3250.00000	10.88979	M	117.30282	-76.70186	288.91520	-23.12243	L34-26
2	0.55305	0.68414	0.12833	0.00000	1.49510	2.78526	0.90958	5.09552	0.31869	0.44935	0.05799	2.52067	0.00858	0.00858	0.00087	0.00090	66.74182	0.46717	722.75334	1036	0.24300	0.18000	3100.00000	9.51212	M	139.27218	-77.82316	292.55576	-19.52948	L35-12
2	2.32071	7.65495	9.39715	0.00000	1.49510	5.19757	3.62158	6.17906	0.06278	0.21704	0.01795	2.52067	0.04292	0.04292	0.00420	0.00451	2.66684	0.52290	349.95557	1036	0.24300	0.18000	3100.00000	9.51212	M	139.27218	-77.82316	292.55576	-19.52948	L35-12
2	2.20504	33.44587	3.06594	0.00000	1.49510	5.41271	1.01712	0.65906	0.45068	0.56325	0.07217	2.52067	0.11472	0.11472	0.00156	0.01206	0.37336	0.00023	187.30179	1036	0.24300	0.18000	3100.00000	9.51212	M	139.27218	-77.82316	292.55576	-19.52948	L35-12
2	1.98002	63.37653	6.74323	0.00000	1.49510	0.38165	4.40953	3.85941	0.65539	0.23220	0.02881	2.52067	0.17566	0.17566	0.00755	0.01847	0.15923	0.00780	134.70698	1036	0.24300	0.18000	3100.00000	9.51212	M	139.27218	-77.82316	292.55576	-19.52948	L35-12
2	1.95575	125.12358	15.14189	0.00000	1.49510	3.56765	1.60887	4.61766	0.72246	0.39892	0.00301	2.52067	0.27645	0.27645	0.02902	0.02906	0.06429	0.34705	101.72318	1036	0.24300	0.18000	3100.00000	9.51212	M	139.27218	-77.82316	292.55576	-19.52948	L35-12
2	1.16608	1.59002	1.61182	0.00000	1.67303	5.46492	1.58940	4.72658	0.05862	0.56983	0.09362	156.60917	0.01702	0.01702	0.00119	0.00119	29.39292	0.30217	638.34536	1037	0.29100	0.26000	3250.00000	14.32774	M	161.91119	-79.46279	297.25753	-17.98149	L37-56
2	0.76251	6.36622	0.71780	0.00000	1.67303	3.25779	4.13019	3.64824	0.19136	0.21174	0.09185	156.60917	0.04291	0.04291	0.00038	0.00299	4.62315	0.00022	387.01442	1037	0.29100	0.26000	3250.00000	14.32774	M	161.91119	-79.46279	297.25753	-17.98149	L37-56
2	2.04011	26.26475	6.88456	0.00000	1.67303	4.21686	1.57927	0.91161	0.79511	0.13181	0.08651	156.60917	0.11038	0.11038	0.00615	0.00770	0.69869	0.07678	171.20015	1037	0.29100	0.26000	3250.00000	14.32774	M	161.91119	-79.46279	297.25753	-17.98149	L37-56
2	1.60222	103.88400	3.77263	0.00000	1.67303	2.66951	3.41189	1.78431	0.17560	0.48758	0.05565	156.60917	0.27605	0.27605	0.00913	0.01927	0.11170	0.89306	153.32068	1037	0.29100	0.26000	3250.00000	14.32774	M	161.91119	-79.46279	297.25753	-17.98149	L37-56
2	0.58269	51.81296	0.12059	0.00000	2.46744	2.03212	2.04140	4.06744	0.77910	0.59122	0.08342	6.48547	0.15359	0.15359	0.01257	0.01264	0.20829	0.37432	128.90569	1038	0.24300	0.18000	3100.00000	12.14624	M	272.81358	-78.98986	314.87855	-24.70468	L43-72
2	2.00707	2.60089	4.01483	0.00000	1.28487	3.12208	1.43277	5.36555	0.59463	0.42616	0.07803	0.25291	0.02727	0.02727	0.00141	0.00160	28.07358	0.11825	511.20153	1039	0.39300	0.40000	3500.00000	17.00622	M	312.92326	-79.31111	313.84996	-32.05728	L46-163
2	2.04622	13.10856	2.88098	0.00000	1.28487	5.18617	5.99030	1.33703	0.49814	0.22082	0.03013	0.25291	0.08017	0.08017	0.00263	0.00471	3.24878	0.02133	314.50681	1039	0.39300	0.40000	3500.00000	17.00622	M	312.92326	-79.31111	313.84996	-32.05728	L46-163
2	3.32353	23.70787	16.11403	0.00000	1.28487	1.23953	3.05988	3.12377	0.48927	0.22677	0.08966	0.25291	0.11901	0.11901	0.00697	0.00700	1.47436	0.36742	259.27034	1039	0.39300	0.40000	3500.00000	17.00622	M	312.92326	-79.31111	313.84996	-32.05728	L46-163
2	1.90162	89.26976	7.32656	0.00000	1.28487	3.65970	4.98961	2.12091	0.18178	0.41506	0.00290	0.25291	0.28805	0.28805	0.01199	0.01694	0.25168	0.04852	187.49283	1039	0.39300	0.40000	3500.00000	17.00622	M	312.92326	-79.31111	313.84996	-32.05728	L46-163
2	1.48025	126.58206	1.94262	0.00000	1.28487	1.82135	2.54850	0.36918	0.24570	0.03496	0.05879	0.25291	0.36356	0.36356	0.02089	0.02138	0.15799	0.21904	163.52998	1039	0.39300	0.40000	3500.00000	17.00622	M	312.92326	-79.31111	313.84996	-32.05728	L46-163
2	1.27691	35.81651	2.34131	0.00000	1.95336	1.72700	5.21550	4.94792	0.12267	0.24149	0.06461	168.51175	0.12007	0.12007	0.00729	0.00933	0.34078	0.69502	205.80855	1040	0.24300	0.18000	3100.00000	12.87018	M	307.01554	-76.67107	317.26949	-31.84781	L46-96
2	0.55719	90.75258	0.17157	0.00000	1.95336	4.46806	1.13699	0.21978	0.06712	0.56881	0.09880	168.51175	0.22317	0.22317	0.00732	0.01734	0.09865	0.00861	153.29848	1040	0.24300	0.18000	3100.00000	12.87018	M	307.01554	-76.67107	317.26949	-31.84781	L46-96
2	2.55414	59.05472	4.54690	0.00000	1.62638	3.29328	0.77414	0.19166	0.31551	0.28986	0.09538	162.65554	0.18944	0.18944	0.01258	0.02205	0.23720	0.02289	176.67365	1041	0.29100	0.26000	3250.00000	8.59013	M	343.93964	-75.45867	311.99394	-39.56612	L49-19
2	1.25953	115.23178	2.44048	0.00000	2.86716	5.40284	1.01775	3.16502	0.13692	0.54982	0.03221	159.29743	0.29581	0.29581	0.01458	0.01499	0.09728	0.44399	149.82056	1042	0.29100	0.26000	3250.00000	19.73184	M	7.76772	-72.01831	305.15340	-45.02199	L50-78
2	1.16285	5.69600	1.90274	0.00000	1.26452	4.89275	0.88584	1.48966	0.13891	0.40706	0.01412	1.81538	0.03525	0.03525	0.00137	0.00183	3.95513	0.06028	378.09987	1043	0.24300	0.18000	3100.00000	19.26693	M	17.32174	-72.21173	301.01065	-44.84988	L51-47
2	1.09334	8.46401	0.74820	0.00000	1.26452	2.44856	5.84796	4.54372	0.48808	0.24154	0.06720	1.81538	0.04590	0.04590	0.00148	0.00238	2.33249	0.81511	290.94383	1043	0.24300	0.18000	3100.00000	19.26693	M	17.32174	-72.21173	301.01065	-44.84988	L51-47
2	0.73743	16.49832	0.66065	0.00000	1.26452	4.01140	0.03373	2.55812	0.74686	0.01249	0.02123	1.81538	0.07162	0.07162	0.00322	0.00372	0.95793	0.10961	195.31169	1043	0.24300	0.18000	3100.00000	19.26693	M	17.32174	-72.21173	301.01065	-44.84988	L51-47
2	0.58875	21.18446	0.21112	0.00000	1.26452	5.08537	4.61799	1.92986	0.61047	0.16449	0.02904	1.81538	0.08461	0.08461	0.00425	0.00439	0.68638	0.20356	200.13872	1043	0.24300	0.18000	3100.00000	19.26693	M	17.32174	-72.21173	301.01065	-44.84988	L51-47
2	1.20705	83.84263	4.36214	0.00000	1.26452	2.95930	3.29378	1.29133	0.30599	0.28148	0.09587	1.81538	0.21169	0.21169	0.00357	0.01099	0.10964	0.94955	146.17972	1043	0.24300	0.18000	3100.00000	19.26693	M	17.32174	-72.21173	301.01065	-44.84988	L51-47
2	0.96481	5.24144	1.00030	0.00000	1.32430	4.76139	3.02439	0.74963	0.19500	0.47389	0.04794	5.33055	0.03769	0.03769	0.00176	0.00215	5.99119	0.65882	412.45932	1044	0.29100	0.26000	3250.00000	17.54860	M	133.76975	-71.59666	286.49980	-16.75795	L63-18
2	1.74742	13.09101	2.94136	0.00000	1.32430	3.66776	1.72062	0.93572	0.60808	0.31551	0.09223	5.33055	0.06939	0.06939	0.00353	0.00395	1.76800	0.12530	253.93513	1044	0.29100	0.26000	3250.00000	17.54860	M	133.76975	-71.59666	286.49980	-16.75795	L63-18
2	0.99823	18.81069	1.04267	0.00000	1.32430	0.78878	0.95335	4.23237	0.71338	0.12709	0.08547	5.33055	0.08836	0.08836	0.00254	0.00503	1.09037	0.87845	208.10010	1044	0.29100	0.26000	3250.00000	17.54860	M	133.76975	-71.59666	286.49980	-16.75795	L63-18
2	2.46187	43.23675	3.69518	0.00000	1.32430	1.40739	5.82443	2.89912	0.19448	0.53741	0.04331	5.33055	0.15389	0.15389	0.00684	0.00877	0.35945	0.07011	204.16600	1044	0.29100	0.26000	3250.00000	17.54860	M	133.76975	-71.59666	286.49980	-16.75795	L63-18
2	1.22011	93.92352	4.01483	0.00000	1.32430	2.77262	4.85141	5.08376	0.68404	0.32537	0.01021	5.33055	0.25811	0.25811	0.01295	0.01471	0.12777	0.59163	124.75706	1044	0.29100	0.26000	3250.00000	17.54860	M	133.76975	-71.59666	286.49980	-16.75795	L63-18
2	2.98189	179.39646	8.64896	0.00000	1.32430	6.11446	1.04347	1.72545	0.04109	0.40874	0.09289	5.33055	0.39735	0.39735	0.02118	0.02264	0.05391	0.16182	132.71576	1044	0.29100	0.26000	3250.00000	17.54860	M	133.76975	-71.59666	286.49980	-16.75795	L63-18
2	1.14514	8.41726	1.04267	0.00000	1.25995	2.93626	1.09714	0.56223	0.06474	0.57985	0.09509	7.33121	0.05967	0.05967	0.00101	0.00319	5.86453	0.00353	425.93700	1045	0.39300	0.40000	3500.00000	18.68932	M	173.74877	-74.60254	297.82377	-12.49396	L66-86
2	2.03857	6.23997	3.00300	0.00000	1.38096	0.06778	6.17816	1.14517	0.64981	0.29720	0.00607	349.34214	0.04234	0.04234	0.00156	0.00293	4.74828	0.01810	316.05674	1046	0.29100	0.26000	3250.00000	14.45076	M	190.58181	-71.63892	302.20611	-8.78001	L68-30
2	1.13983	10.15801	0.81293	0.00000	1.38096	4.58574	0.98590	1.28504	0.11013	0.59053	0.03768	349.34214	0.05859	0.05859	0.00268	0.00405	2.47953	0.03777	339.21653	1046	0.29100	0.26000	3250.00000	14.45076	M	190.58181	-71.63892	302.20611	-8.78001	L68-30
2	1.01445	85.17983	1.45303	0.00000	1.38096	3.00909	0.67704	5.87091	0.69625	0.27482	0.04235	349.34214	0.24184	0.24184	0.01617	0.01674	0.14555	0.20039	127.62371	1046	0.29100	0.26000	3250.00000	14.45076	M	190.58181	-71.63892	302.20611	-8.78001	L68-30
2	2.85506	130.84967	6.20634	0.00000	1.38096	0.70155	4.18824	0.30674	0.23466	0.01005	0.08016	349.34214	0.32197	0.32197	0.00632	0.02228	0.08211	0.96142	139.35456	1046	0.29100	0.26000	3250.00000	14.45076	M	190.58181	-71.63892	302.20611	-8.78001	L68-30
2	1.10907	2.53192	1.57873	0.00000	1.21040	5.08587	5.58819	3.53430	0.40170	0.38342	0.05182	1.80510	0.02053	0.02053	0.00103	0.00107	11.65883	0.19146	452.32140	1047	0.24300	0.18000	3100.00000	19.14176	M	225.53191	-71.30040	313.08893	-11.05354	L72-10
2	3.07006	6.30305	3.13020	0.00000	1.21040	5.17633	0.40348	2.81987	0.22173	0.44020	0.01966	1.80510	0.03771	0.03771	0.00196	0.00197	3.45557	0.35745	356.42339	1047	0.24300	0.18000	3100.00000	19.14176	M	225.53191	-71.30040	313.08893	-11.05354	L72-10
2	1.09833	14.41122	1.68009	0.00000	1.21040	3.23456	0.60935	4.84418	0.26759	0.43078	0.04830	1.80510	0.06544	0.06544	0.00247	0.00342	1.14724	0.74287	266.47435	1047	0.24300	0.18000	3100.00000	19.14176	M	225.53191	-71.30040	313.08893	-11.05354	L72-10
2	1.17978	20.57915	1.75125	0.00000	1.21040	0.52742	3.17007	6.27205	0.70251	0.52360	0.03196	1.80510	0.08299	0.08299	0.00433	0.00434	0.71343	0.32646	188.91219	1047	0.24300	0.18000	3100.00000	19.14176	M	225.53191	-71.30040	313.08893	-11.05354	L72-10
2	0.66949	54.00912	0.19838	0.00000	1.21040	0.03323	3.61668	3.13037	0.41810	0.22995	0.09166	1.80510	0.15790	0.15790	0.00749	0.00825	0.19707	0.13731	161.96601	1047	0.24300	0.18000	3100.00000	19.14176	M	225.53191	-71.30040	313.08893	-11.05354	L72-10
2	1.85151	162.93908	11.32578	0.00000	1.21040	0.02092	1.67594	2.52006	0.75577	0.34793	0.02556	1.80510	0.32967	0.32967	0.01001	0.01722	0.04521	0.83810	90.22161	1047	0.24300	0.18000	3100.00000	19.14176	M	225.53191	-71.30040	313.08893	-11.05354	L72-10
2	1.39624	17.86340	9.59409	0.00000	1.64300	5.92666	5.98377	0.83833	0.17023	0.53395	0.09100	1.02877	0.09854	0.09854	0.00537	0.00625	2.15034	0.10507	321.67749	1048	0.39300	0.40000	3500.00000	15.76173	M	252.10196	-72.97609	318.23816	-17.62289	L74-113
2	2.32918	61.71103	5.83192	0.00000	1.64300	3.61113	1.72816	6.12062	0.34012	0.54814	0.08862	1.02877	0.22520	0.22520	0.00103	0.01429	0.41176	0.00004	200.94675	1048	0.39300	0.40000	3500.00000	15.76173	M	252.10196	-72.97609	318.23816	-17.62289	L74-113
2	2.83941	112.64386	7.17616	0.00000	1.64300	2.81484	0.59770	2.99247	0.75993	0.44265	0.08434	1.02877	0.33635	0.33635	0.01924	0.02134	0.18458	0.56486	127.69788	1048	0.39300	0.40000	3500.00000	15.76173	M	252.10196	-72.97609	318.23816	-17.62289	L74-113
2	1.27503	9.08173	2.59716	0.00000	0.43076	3.24029	5.03624	2.07591	0.45414	0.40885	0.04898	0.26216	0.05438	0.05438	0.00419	0.00440	2.87887	0.17959	311.62270	1049	0.29100	0.26000	3250.00000	12.34672	M	358.35510	-70.94476	309.62205	-45.42236	L85-31
2	2.55648	29.95498	10.00046	0.00000	0.43076	3.41744	4.87838	0.71848	0.72707	0.09249	0.08307	0.26216	0.12049	0.12049	0.00941	0.00976	0.58635	0.46182	176.03779	1049	0.29100	0.26000	3250.00000	12.34672	M	358.35510	-70.94476	309.62205	-45.42236	L85-31
2	0.60927	53.87428	0.14236	0.00000	0.43076	5.01861	0.53581	5.91708	0.70808	0.53225	0.09292	0.26216	0.17819	0.17819	0.01440	0.01443	0.26808	0.28384	147.20959	1049	0.29100	0.26000	3250.00000	12.34672	M	358.35510	-70.94476	309.62205	-45.42236	L85-31
2	2.37371	141.88311	14.52661	0.00000	0.43076	0.89142	5.80709	4.56865	0.79582	0.31179	0.08568	0.26216	0.33982	0.33982	0.02588	0.02752	0.07371	0.50682	97.48627	1049	0.29100	0.26000	3250.00000	12.34672	M	358.35510	-70.94476	309.62205	-45.42236	L85-31
2	1.68731	12.11037	3.40098	0.00000	0.94900	3.66704	4.30026	1.09206	0.27730	0.37733	0.00670	0.76924	0.05828	0.05828	0.00362	0.00467	1.44670	0.70036	281.44168	1050	0.24300	0.18000	3100.00000	12.46985	M	16.02899	-65.37422	300.80152	-51.70156	L87-10
2	2.20380	35.55066	5.83192	0.00000	0.94900	0.22544	4.43052	4.18397	0.15826	0.47564	0.07064	0.76924	0.11948	0.11948	0.00774	0.00958	0.34418	0.08085	204.19550	1050	0.24300	0.18000	3100.00000	12.46985	M	16.02899	-65.37422	300.80152	-51.70156	L87-10
2	0.71014	97.55544	0.24411	0.00000	0.94900	4.86171	1.60924	3.56734	0.79307	0.35228	0.00454	0.76924	0.23419	0.23419	0.01290	0.01878	0.08959	0.77028	102.70102	1050	0.24300	0.18000	3100.00000	12.46985	M	16.02899	-65.37422	300.80152	-51.70156	L87-10
2	0.50506	7.24970	0.09800	0.00000	1.18821	1.07028	6.00659	2.78670	0.00829	0.31418	0.09938	5.70550	0.04139	0.04139	0.00197	0.00236	2.86744	0.09353	361.42922	1051	0.24300	0.18000	3100.00000	17.55695	M	14.30201	-64.25665	301.89424	-52.85997	L87-2
2	1.79221	11.31873	3.47225	0.00000	1.18821	1.68961	5.22343	1.90011	0.24034	0.14521	0.07702	5.70550	0.05571	0.05571	0.00229	0.00317	1.58316	0.05238	291.46749	1051	0.24300	0.18000	3100.00000	17.55695	M	14.30201	-64.25665	301.89424	-52.85997	L87-2
2	2.16663	154.24022	6.07894	0.00000	1.18821	0.15083	1.97031	3.22526	0.67371	0.16569	0.06210	5.70550	0.31783	0.31783	0.01032	0.01810	0.04864	0.84434	98.78728	1051	0.24300	0.18000	3100.00000	17.55695	M	14.30201	-64.25665	301.89424	-52.85997	L87-2
2	1.99732	9.36006	4.18489	0.00000	0.53047	0.84710	3.06325	0.02855	0.14517	0.05612	0.06309	589.31448	0.05548	0.05548	0.00323	0.00323	2.76530	0.30582	345.11127	1052	0.29100	0.26000	3250.00000	17.18883	M	28.40423	-66.89271	293.68734	-49.10445	L88-43
2	1.98899	58.99108	6.33642	0.00000	0.53047	1.15315	1.23769	1.04662	0.43569	0.47211	0.01674	589.31448	0.18930	0.18930	0.01018	0.01101	0.23754	0.15063	168.40915	1052	0.29100	0.26000	3250.00000	17.18883	M	28.40423	-66.89271	293.68734	-49.10445	L88-43
2	0.58327	1.94521	0.14534	0.00000	2.58510	5.24252	6.06356	5.74737	0.08717	0.47158	0.03157	2.39657	0.02247	0.02247	0.00170	0.00183	41.35289	0.52049	689.88651	1053	0.39300	0.40000	3500.00000	12.30907	M	31.84688	-66.56986	291.59280	-48.85244	L89-27
2	1.15330	15.73728	1.94262	0.00000	2.58510	3.25960	0.21842	2.12176	0.21980	0.03084	0.08269	2.39657	0.09056	0.09056	0.00681	0.00736	2.54617	0.15179	330.42801	1053	0.39300	0.40000	3500.00000	12.30907	M	31.84688	-66.56986	291.59280	-48.85244	L89-27
2	2.27403	22.30788	4.94024	0.00000	2.58510	2.25973	2.52496	0.48087	0.20567	0.25443	0.05433	2.39657	0.11428	0.11428	0.00926	0.00928	1.59900	0.28338	295.47204	1053	0.39300	0.40000	3500.00000	12.30907	M	31.84688	-66.56986	291.59280	-48.85244	L89-27
2	1.26617	46.42875	1.00030	0.00000	2.58510	6.03392	4.02059	0.53929	0.59636	0.16814	0.06738	2.39657	0.18629	0.18629	0.01291	0.01513	0.60174	0.62381	195.39098	1053	0.39300	0.40000	3500.00000	12.30907	M	31.84688	-66.56986	291.59280	-48.85244	L89-27
2	1.05671	77.98148	0.62079	0.00000	2.58510	0.16301	0.65639	1.97063	0.34728	0.18202	0.03356	2.39657	0.26322	0.26322	0.02065	0.02138	0.30140	0.19914	185.36196	1053	0.39300	0.40000	3500.00000	12.30907	M	31.84688	-66.56986	291.59280	-48.85244	L89-27
2	1.56861	132.85738	6.46922	0.00000	2.58510	4.26251	0.99188	5.49474	0.70008	0.19263	0.06082	2.39657	0.37548	0.37548	0.03033	0.03050	0.14812	0.26676	127.77883	1053	0.39300	0.40000	3500.00000	12.30907	M	31.84688	-66.56986	291.59280	-48.85244	L89-27
2	1.13385	1.93746	1.36537	0.00000	0.54326	2.94873	5.76525	3.34564	0.66276	0.58283	0.06061	0.90252	0.02241	0.02241	0.00208	0.00211	41.57357	0.24257	538.57241	1054	0.39300	0.40000	3500.00000	10.62265	M	124.53176	-68.31300	281.81550	-17.59293	L98-59
2	0.51855	2.73401	0.07032	0.00000	0.54326	3.37942	1.75343	6.16969	0.06611	0.42828	0.06903	0.90252	0.02820	0.02820	0.00227	0.00265	26.26594	0.10381	619.40660	1054	0.39300	0.40000	3500.00000	10.62265	M	124.53176	-68.31300	281.81550	-17.59293	L98-59
2	2.22473	9.26124	4.94024	0.00000	0.54326	5.18794	3.86574	0.94177	0.25948	0.13814	0.01044	0.90252	0.06360	0.06360	0.00513	0.00599	5.16300	0.61877	389.19093	1054	0.39300	0.40000	3500.00000	10.62265	M	124.53176	-68.31300	281.81550	-17.59293	L98-59
2	1.80918	38.97294	12.05291	0.00000	0.54326	3.48275	6.13148	3.87409	0.10504	0.38998	0.07661	0.90252	0.16577	0.16577	0.01496	0.01561	0.75993	0.47302	252.75459	1054	0.39300	0.40000	3500.00000	10.62265	M	124.53176	-68.31300	281.81550	-17.59293	L98-59
2	1.93505	68.24648	2.94136	0.00000	0.54326	1.33670	5.41832	3.04197	0.76977	0.34294	0.02592	0.90252	0.24083	0.24083	0.02052	0.02267	0.36004	0.13509	149.34229	1054	0.39300	0.40000	3500.00000	10.62265	M	124.53176	-68.31300	281.81550	-17.59293	L98-59
2	1.77551	4.71901	6.60480	0.00000	2.26710	5.70929	4.05645	5.40162	0.64041	0.33769	0.09709	1.05985	0.03109	0.03109	0.00478	0.00478	5.08299	0.33118	323.62036	1055	0.24300	0.18000	3100.00000	6.50273	M	145.69309	-68.88500	287.26483	-11.96973	L100-115
2	1.04308	26.91190	0.97977	0.00000	2.26710	1.87691	2.50002	1.45558	0.52263	0.17192	0.02561	1.05985	0.09924	0.09924	0.01267	0.01526	0.49888	0.64815	194.43129	1055	0.24300	0.18000	3100.00000	6.50273	M	145.69309	-68.88500	287.26483	-11.96973	L100-115
2	0.97146	2.55528	0.90176	0.00000	1.55197	0.71439	5.29308	1.25776	0.27603	0.53497	0.01900	4.83473	0.02335	0.02335	0.00163	0.00169	15.61452	0.19729	510.34758	1056	0.29100	0.26000	3250.00000	13.83857	M	211.03407	-66.24391	310.17181	-4.39937	L106-15
2	1.02662	20.05699	0.47407	0.00000	1.55197	0.40874	4.79150	5.30530	0.51881	0.03258	0.01940	4.83473	0.09222	0.09222	0.00522	0.00666	1.00098	0.69348	231.86748	1056	0.29100	0.26000	3250.00000	13.83857	M	211.03407	-66.24391	310.17181	-4.39937	L106-15
