nstar	snr_ref	snr_t6	ratio	ratio_equal_area	in_ref_top50
1298	2.38784	3.34105	1.3992	1.14282	False
1299	1.25246	1.68625	1.34635	1.09966	False
1301	2.11725	2.96482	1.40031	1.14373	False
1302	2.32743	2.95849	1.27114	1.03823	False
1303	1.94569	2.47965	1.27443	1.04091	False
1304	5.60614	7.08115	1.26311	1.03166	False
1305	0.988848	1.44457	1.46086	1.19318	False
1308	1.77233	2.30524	1.30068	1.06235	False
1309	2.16969	3.00833	1.38653	1.13247	False
1310	1.19182	1.59321	1.33678	1.09184	False
1312	1.39116	1.76222	1.26673	1.03462	False
1313	2.13685	3.11158	1.45615	1.18934	False
1314	1.03548	1.29461	1.25025	1.02116	False
1316	1.2649	1.8714	1.47948	1.20839	False
1317	0.571426	0.764843	1.33848	1.09323	False
1318	0.837435	1.08403	1.29446	1.05727	False
1319	2.40451	3.57594	1.48718	1.21468	False
1320	3.98861	5.42023	1.35893	1.10993	False
1321	1.09183	1.5844	1.45114	1.18524	False
1322	3.921	5.40776	1.37918	1.12647	False
1323	1.08238	1.56171	1.44284	1.17847	False
1324	2.16267	2.85991	1.3224	1.08009	False
1325	1.40315	1.85954	1.32526	1.08243	False
1326	1.51146	2.22346	1.47107	1.20153	False
1327	0.795166	1.16888	1.46998	1.20063	False
1328	1.01687	1.49554	1.47072	1.20124	False
1329	1.40628	1.92285	1.36733	1.11679	False
1330	0.672227	0.845936	1.25841	1.02783	False
1331	0.87308	1.20239	1.37718	1.12483	False
1332	1.86588	2.49308	1.33614	1.09132	False
1333	0.866708	1.1006	1.26986	1.03718	False
1334	1.28587	2.07739	1.61555	1.31953	False
1335	2.01496	3.33767	1.65645	1.35293	False
1336	0.911347	1.15917	1.27193	1.03887	False
1337	0.966904	1.21665	1.25829	1.02773	False
1338	3.06633	4.44506	1.44964	1.18402	False
1339	0.95858	1.36622	1.42526	1.1641	False
1340	0.875989	1.12124	1.27997	1.04544	False
1342	1.92894	2.98744	1.54875	1.26497	False
1344	7.91787	11.297	1.42678	1.16534	False
1345	0.615158	0.783756	1.27407	1.04062	False
1346	1.69187	2.27994	1.34758	1.10066	False
1347	0.920422	1.22017	1.32567	1.08276	False
1348	1.51155	1.88456	1.24677	1.01832	False
1349	1.23038	1.56477	1.27178	1.03875	False
1350	1.47371	1.90399	1.29197	1.05523	False
1351	0.414168	0.464662	1.12192	0.916344	False
1352	0.678362	0.849592	1.25242	1.02293	False
1353	1.04631	1.39975	1.33779	1.09266	False
1354	3.60171	5.3842	1.4949	1.22098	False
1355	7.50565	14.9797	1.99578	1.63009	False
1356	2.45813	3.32652	1.35327	1.10531	False
1357	4.64905	7.1196	1.53141	1.25081	False
1358	2.73973	3.7964	1.38568	1.13178	False
1360	0.984711	1.50848	1.5319	1.25121	False
1361	1.05918	1.4981	1.4144	1.15524	False
1362	0.83062	1.03537	1.24651	1.01811	False
1363	0.792599	1.18578	1.49607	1.22194	False
1364	1.56355	2.41615	1.5453	1.26215	False
1365	1.33787	1.87147	1.39884	1.14252	False
1366	2.08059	3.24812	1.56115	1.2751	False
1368	1.17949	1.74885	1.48272	1.21104	False
1369	0.371714	0.529641	1.42486	1.16378	False
1370	2.23541	2.93867	1.3146	1.07372	False
1371	1.74298	2.34637	1.34618	1.09952	False
1372	0.712052	0.916074	1.28653	1.05079	False
1373	1.37599	1.81721	1.32065	1.07867	False
1374	1.00103	1.27168	1.27038	1.0376	False
1375	1.00176	1.3048	1.30251	1.06385	False
1376	1.11439	1.41754	1.27203	1.03895	False
1377	0.99098	1.20545	1.21642	0.993534	False
1378	3.32835	4.76356	1.43121	1.16896	False
1379	2.48917	3.25608	1.3081	1.06841	False
1380	3.77966	5.4569	1.44375	1.17921	False
1381	2.34637	3.3317	1.41994	1.15976	False
1382	2.3865	3.34533	1.40177	1.14492	False
1383	1.26551	1.78358	1.40937	1.15113	False
1384	1.50364	2.26832	1.50855	1.23214	False
1385	0.813457	1.04484	1.28444	1.04909	False
1386	0.942482	1.29039	1.36914	1.11827	False
1387	1.49246	1.98657	1.33107	1.08717	False
1388	2.12552	2.71215	1.27599	1.04219	False
1389	1.43875	1.82658	1.26956	1.03694	False
1390	2.14984	2.96532	1.37932	1.12658	False
1391	2.25336	3.39935	1.50857	1.23215	False
1392	2.12282	2.82134	1.32905	1.08553	False
1393	1.14172	1.66823	1.46115	1.19342	False
1394	2.27312	3.07483	1.35269	1.10483	False
1395	0.724249	1.08424	1.49705	1.22275	False
1396	2.02551	2.8579	1.41096	1.15242	False
1397	1.41811	2.12432	1.498	1.22352	False
1398	2.72627	3.87002	1.41953	1.15943	False
1399	1.96196	2.76119	1.40736	1.14949	False
1400	1.42174	1.87299	1.3174	1.07601	False
1401	0.760638	1.02115	1.3425	1.09651	False
1402	1.30143	2.11337	1.62389	1.32634	False
1403	4.98306	8.36598	1.67888	1.37126	False
1404	1.44167	1.81544	1.25926	1.02852	False
1405	2.12566	3.30181	1.55331	1.26869	False
1406	0.798011	1.02854	1.28888	1.05271	False
1407	2.83098	3.70487	1.30869	1.0689	False
1409	0.688505	0.855701	1.24284	1.01511	False
1410	1.40256	2.10331	1.49962	1.22484	False
1411	0.825833	1.10725	1.34077	1.0951	False
1412	1.64763	2.13991	1.29879	1.06081	False
1413	1.45073	1.99561	1.37559	1.12354	False
1414	1.19481	1.55231	1.29922	1.06116	False
1415	5.92404	9.27695	1.56598	1.27904	False
1416	1.12364	1.39777	1.24396	1.01603	False
1417	1.11681	1.61068	1.44222	1.17796	False
1418	2.15414	2.74871	1.27602	1.04221	False
1420	1.45869	2.05032	1.40559	1.14804	False
1421	1.03113	1.32254	1.28261	1.04759	False
1422	0.891214	1.16699	1.30943	1.0695	False
1423	0.701513	0.88497	1.26152	1.03037	False
1424	0.773496	0.993666	1.28464	1.04925	False
1425	0.553921	0.702285	1.26784	1.03553	False
1426	1.54691	2.00932	1.29893	1.06092	False
1427	2.10801	2.92301	1.38662	1.13254	False
1428	3.77291	5.28483	1.40073	1.14407	False
1429	2.20804	2.95351	1.33762	1.09252	False
1430	0.927438	1.20002	1.2939	1.05682	False
1431	2.05688	2.77613	1.34968	1.10237	False
1432	2.47796	3.42959	1.38403	1.13043	False
1433	1.1386	1.684	1.47901	1.208	False
1435	2.7967	3.83783	1.37227	1.12083	False
1436	0.958171	1.30477	1.36173	1.11221	False
1437	0.930365	1.16408	1.25121	1.02195	False
1438	0.730224	0.985827	1.35003	1.10266	False
1439	1.09303	1.49456	1.36736	1.11681	False
1440	0.768428	0.967631	1.25923	1.0285	False
1441	3.88994	6.34147	1.63022	1.33151	False
1443	2.13126	2.89627	1.35895	1.10995	False
1444	3.22008	4.52734	1.40597	1.14835	False
1445	2.49066	3.73219	1.49847	1.2239	False
1446	2.14097	3.6346	1.69764	1.38657	False
1447	4.15833	5.55413	1.33566	1.09093	False
1448	0.840654	1.07709	1.28125	1.04649	False
1449	0.861377	1.11413	1.29343	1.05643	False
1450	1.25065	1.54266	1.23349	1.00747	False
1451	2.22821	2.8928	1.29826	1.06038	False
1452	0.890238	1.14988	1.29165	1.05498	False
1453	1.95575	2.31436	1.18336	0.966533	False
1454	1.12429	1.44216	1.28273	1.04769	False
1455	1.08701	1.50505	1.38458	1.13088	False
1456	1.44158	2.33952	1.62288	1.32551	False
1457	0.743433	0.945982	1.27245	1.0393	False
1458	4.6194	6.71367	1.45336	1.18706	False
1460	1.10505	1.38945	1.25737	1.02698	False
1461	1.07134	1.3381	1.249	1.02014	False
1462	1.11237	1.7025	1.53052	1.25008	False
1463	0.942796	1.22116	1.29525	1.05792	False
1464	2.34827	3.36146	1.43147	1.16917	False
1465	1.18997	1.67788	1.41003	1.15166	False
1466	2.31272	3.38823	1.46504	1.1966	False
1467	2.88753	3.86319	1.33789	1.09274	False
1468	3.31329	4.61302	1.39228	1.13717	False
1469	1.0282	1.34576	1.30884	1.06902	False
1470	2.42158	3.41728	1.41118	1.15261	False
1471	3.96781	5.25746	1.32503	1.08224	False
1472	1.42972	2.01362	1.4084	1.15034	False
1474	1.97609	2.9075	1.47134	1.20174	False
1475	0.571414	0.884499	1.54791	1.26428	False
1476	0.943413	1.2727	1.34904	1.10185	False
1477	1.76093	2.29225	1.30172	1.0632	False
1478	0.805043	1.0409	1.29297	1.05606	False
1479	0.730867	0.948152	1.2973	1.05959	False
1480	0.691632	0.931365	1.34662	1.09988	False
1481	2.34951	3.37007	1.43437	1.17155	False
1482	3.92652	6.3538	1.61817	1.32167	False
1483	0.919228	1.43143	1.55721	1.27188	False
1484	0.680165	0.833148	1.22492	1.00048	False
1485	1.14714	1.16061	1.01175	0.82636	False
1486	5.94478	8.76577	1.47453	1.20435	False
1487	2.13796	2.70636	1.26586	1.03391	False
1488	3.05595	4.55896	1.49183	1.21848	False
1489	0.910567	1.11186	1.22106	0.997325	False
1490	0.552687	0.680776	1.23176	1.00606	False
1491	8.35591	13.9375	1.66798	1.36235	False
1492	2.75503	4.20454	1.52613	1.24649	False
1493	2.34005	3.08657	1.31902	1.07733	False
1494	1.1907	1.68639	1.41631	1.15679	False
1495	1.68485	2.33691	1.38702	1.13287	False
1496	2.003	2.80644	1.40112	1.14439	False
1498	2.93755	3.76196	1.28064	1.04599	False
1499	1.02984	1.35907	1.31969	1.07788	False
1500	3.80491	5.22367	1.37288	1.12132	False
1501	1.15613	1.49559	1.29362	1.05658	False
1502	0.592116	0.728836	1.2309	1.00536	False
1503	4.17151	6.51956	1.56288	1.27651	False
1504	0.632858	0.795523	1.25703	1.0267	False
1505	1.13944	1.56422	1.37279	1.12125	False
1507	0.862872	1.2386	1.43544	1.17242	False
1509	2.51343	3.48703	1.38736	1.13315	False
1510	1.41444	1.91203	1.35179	1.1041	False
1512	2.18432	2.83912	1.29977	1.06161	False
1513	0.944834	1.23564	1.30779	1.06816	False
1514	1.391	2.18691	1.57218	1.28411	False
1515	2.21809	2.8298	1.27578	1.04202	False
1516	0.966354	1.41448	1.46373	1.19553	False
1517	0.908453	1.26444	1.39186	1.13682	False
1518	1.21365	1.56776	1.29178	1.05508	False
1519	0.318184	0.411128	1.29211	1.05535	False
1520	0.75567	1.05338	1.39397	1.13855	False
1521	1.16088	1.64022	1.41292	1.15402	False
1522	0.97536	1.17599	1.2057	0.984773	False
1524	2.61949	3.52908	1.34724	1.10038	False
1525	2.81707	3.73727	1.32665	1.08357	False
1526	3.03656	3.92323	1.292	1.05526	False
1527	3.17357	4.20283	1.32432	1.08166	False
1528	0.609424	0.779968	1.27985	1.04534	False
1529	1.08146	1.45003	1.3408	1.09512	False
1530	0.77885	0.958965	1.23126	1.00565	False
1531	1.65741	2.35116	1.41858	1.15865	False
1532	0.835718	1.152	1.37846	1.12588	False
1533	2.97348	4.34751	1.4621	1.19419	False
1534	0.863854	1.23224	1.42645	1.16508	False
1535	1.49766	1.94118	1.29614	1.05865	False
1536	0.7342	0.908496	1.2374	1.01066	False
1537	3.35021	4.52963	1.35205	1.10431	False
1538	1.16037	1.61473	1.39157	1.13659	False
1539	1.25236	1.54069	1.23023	1.00481	False
1540	1.05593	1.37653	1.30362	1.06475	False
1543	2.48885	3.50331	1.4076	1.14968	False
1544	3.75906	5.7597	1.53222	1.25146	False
1546	3.4595	4.9956	1.44402	1.17943	False
1547	1.73842	2.40758	1.38492	1.13116	False
1548	3.36666	5.72789	1.70136	1.38961	False
1549	0.635064	0.8589	1.35246	1.10465	False
1550	4.06523	5.4531	1.3414	1.09561	False
1551	2.13235	2.92387	1.3712	1.11995	False
1552	0.861545	1.11155	1.29018	1.05378	False
1553	1.21715	1.62761	1.33723	1.0922	False
1554	1.95344	2.77235	1.41921	1.15917	False
1555	0.633323	0.780033	1.23165	1.00597	False
1556	2.55676	3.62772	1.41887	1.15889	False
1557	1.10881	1.45019	1.30788	1.06823	False
1558	3.42329	4.49152	1.31205	1.07164	False
1559	0.869606	1.12741	1.29646	1.05891	False
1560	1.16497	1.80596	1.55023	1.26618	False
1561	0.970638	1.33527	1.37566	1.12359	False
1562	0.897649	1.2917	1.43898	1.17532	False
1563	1.52583	1.96858	1.29017	1.05377	False
1564	1.78168	2.4182	1.35725	1.10856	False
1565	3.96015	5.545	1.4002	1.14364	False
1567	1.1994	1.59449	1.3294	1.08581	False
1568	1.91804	2.71588	1.41597	1.15652	False
1569	1.05219	1.36946	1.30154	1.06306	False
1570	1.81212	2.43505	1.34375	1.09753	False
1572	2.20523	3.20032	1.45124	1.18533	False
1573	3.17425	4.10616	1.29358	1.05656	False
1574	1.28491	1.85559	1.44414	1.17953	False
1575	1.03593	1.58133	1.52648	1.24678	False
1576	0.979394	1.22732	1.25315	1.02353	False
1577	1.39521	1.97795	1.41767	1.15791	False
1578	0.481612	0.630472	1.30909	1.06922	False
1579	0.475361	0.580706	1.22161	0.997772	False
1580	1.10437	1.52837	1.38393	1.13035	False
1581	1.00749	1.24677	1.2375	1.01075	False
1582	2.21386	3.20827	1.44918	1.18364	False
1583	1.07903	1.37001	1.26967	1.03703	False
1584	2.34283	3.42079	1.46011	1.19257	False
1585	0.788451	1.00742	1.27772	1.0436	False
1586	1.19018	1.53028	1.28576	1.05017	False
1587	1.49571	1.96437	1.31334	1.07269	False
1588	0.589874	0.731647	1.24035	1.01307	False
1589	5.54652	7.73719	1.39496	1.13936	False
1590	0.886382	1.14767	1.29478	1.05753	False
1591	3.9937	5.91886	1.48205	1.21049	False
1592	1.4513	2.07248	1.42802	1.16636	False
1593	2.36974	3.24668	1.37006	1.11902	False
1594	1.16723	1.57805	1.35196	1.10424	False
1595	1.18693	1.6977	1.43032	1.16824	False
1596	1.4668	2.15797	1.47121	1.20163	False
1597	0.831462	1.11109	1.33631	1.09145	False
1598	1.05365	1.43639	1.36326	1.11346	False
1599	2.20222	3.53706	1.60614	1.31184	False
1600	0.771621	1.01992	1.32178	1.07959	False
1601	1.78306	2.38559	1.33792	1.09277	False
1602	1.32182	1.72326	1.3037	1.06482	False
1603	2.9207	4.15141	1.42138	1.16093	False
1604	1.12475	1.35714	1.20661	0.985523	False
1605	1.2183	1.67546	1.37524	1.12325	False
1606	1.12728	1.79379	1.59125	1.29968	False
1607	5.8206	10.6911	1.83677	1.50021	False
1608	1.77378	2.4821	1.39933	1.14292	False
1609	3.81875	5.30555	1.38934	1.13477	False
1610	0.634687	0.812445	1.28007	1.04552	False
1611	0.69086	0.912241	1.32044	1.07849	False
1612	0.692134	0.87105	1.2585	1.0279	False
1613	1.69221	2.37585	1.40399	1.14673	False
1614	2.68872	3.80834	1.41641	1.15688	False
1615	1.42692	1.91818	1.34428	1.09796	False
1616	0.944717	1.30171	1.37788	1.12541	False
1617	1.62612	2.05847	1.26588	1.03393	False
1618	1.4376	1.86953	1.30045	1.06217	False
1621	1.66732	2.1313	1.27828	1.04406	False
1622	0.916508	1.15032	1.25512	1.02514	False
1623	0.564562	0.710074	1.25774	1.02728	False
1624	2.23479	2.85578	1.27787	1.04372	False
1625	0.991485	1.22333	1.23384	1.00776	False
1627	1.1272	1.43451	1.27263	1.03944	False
1628	2.97857	4.57753	1.53682	1.25522	False
1629	0.753654	1.01804	1.35081	1.1033	False
1630	1.47339	2.12529	1.44245	1.17815	False
1631	1.25604	1.60686	1.27931	1.0449	False
1632	1.23607	1.61906	1.30984	1.06984	False
1634	1.6414	2.45723	1.49703	1.22273	False
1635	1.49018	1.89388	1.27091	1.03803	False
1636	0.815821	1.06622	1.30693	1.06745	False
1637	0.61057	0.765478	1.25371	1.02399	False
1638	5.24257	8.09545	1.54418	1.26123	False
1640	0.73315	0.943123	1.2864	1.05069	False
1641	0.984064	1.44585	1.46927	1.20005	False
1642	1.11674	1.36167	1.21933	0.995912	False
1643	0.659162	0.808167	1.22605	1.0014	False
1644	2.59795	3.45874	1.33134	1.08739	False
1645	1.05175	1.39538	1.32672	1.08362	False
1646	4.84157	7.86855	1.62521	1.32742	False
1647	1.10551	1.59884	1.44625	1.18125	False
1648	2.05805	3.03774	1.47603	1.20557	False
1649	2.67344	3.59158	1.34343	1.09727	False
1651	0.846911	1.08493	1.28104	1.04631	False
1652	0.982705	1.23379	1.2555	1.02545	False
1653	0.738	0.929389	1.25933	1.02858	False
1654	3.168	4.65156	1.46829	1.19925	False
1655	1.27429	1.63148	1.2803	1.04571	False
1656	0.961601	1.23086	1.28001	1.04547	False
1657	6.83089	11.4504	1.67627	1.36912	False
1658	3.22043	4.21045	1.30742	1.06786	False
1659	1.41835	1.89146	1.33356	1.08921	False
1660	2.67483	3.52235	1.31685	1.07556	False
1661	1.25163	1.74476	1.39399	1.13857	False
1662	1.369	1.88803	1.37912	1.12642	False
1663	4.14749	5.59084	1.348	1.10101	False
1664	1.81954	2.28315	1.2548	1.02488	False
1665	2.44128	3.43949	1.40889	1.15073	False
1666	2.4216	2.93197	1.21076	0.98891	False
1667	1.05495	1.39038	1.31796	1.07647	False
1669	1.48505	2.00526	1.35029	1.10288	False
1670	1.35082	1.93515	1.43257	1.17008	False
1671	2.25985	3.166	1.40098	1.14427	False
1672	0.724492	0.999879	1.38011	1.12723	False
1673	1.14875	1.49826	1.30425	1.06527	False
1674	1.05031	1.38448	1.31816	1.07663	False
1675	1.2457	1.72368	1.3837	1.13016	False
1676	0.88479	1.14083	1.28938	1.05313	False
1677	3.38154	5.27692	1.56051	1.27457	False
1678	0.529914	0.643944	1.21519	0.992524	False
1679	6.75681	10.4381	1.54482	1.26176	False
1680	0.603921	0.769443	1.27408	1.04063	False
1681	2.05524	2.74246	1.33438	1.08987	False
1682	0.809421	1.05368	1.30177	1.06324	False
1683	0.812758	0.965778	1.18827	0.970542	False
1684	1.19237	1.5452	1.2959	1.05845	False
1685	3.33418	4.76981	1.43058	1.16845	False
1686	2.53708	3.73133	1.47072	1.20123	False
1687	1.57135	2.10894	1.34212	1.0962	False
1688	1.87149	2.90439	1.55192	1.26755	False
1690	5.95293	9.94288	1.67025	1.36421	False
1691	0.664246	0.819055	1.23306	1.00712	False
1692	1.52114	2.02491	1.33118	1.08726	False
1694	0.560616	0.789974	1.40912	1.15092	False
1695	1.61386	2.29671	1.42311	1.16235	False
1696	1.32106	1.72551	1.30616	1.06683	False
1697	1.37376	1.78333	1.29814	1.06028	False
1698	0.724687	0.881997	1.21707	0.994065	False
1699	0.820339	1.09917	1.3399	1.09438	False
1700	0.974193	1.32841	1.3636	1.11375	False
1701	1.87806	2.67946	1.42672	1.1653	False
1702	1.09567	1.45184	1.32507	1.08227	False
1703	0.895101	1.1227	1.25428	1.02445	False
1704	1.44735	1.83474	1.26765	1.03537	False
1705	0.534421	0.698358	1.30675	1.06731	False
1706	1.78546	2.46157	1.37868	1.12606	False
1707	1.26671	1.70558	1.34647	1.09975	False
1708	1.24704	1.55405	1.24619	1.01785	False
1709	3.17039	4.49308	1.4172	1.15752	False
1710	2.56124	3.53767	1.38123	1.12815	False
1711	1.58347	2.19706	1.3875	1.13326	False
1712	1.26718	1.72339	1.36002	1.11082	False
1713	1.15725	1.47065	1.27081	1.03795	False
1714	0.772219	0.991876	1.28445	1.0491	False
1715	1.26387	1.61888	1.28089	1.04619	False
1716	2.37788	3.35539	1.41108	1.15253	False
1717	1.34692	1.62747	1.20828	0.986887	False
1718	4.84	6.77252	1.39928	1.14289	False
1719	3.16683	4.71969	1.49035	1.21727	False
1721	2.68766	3.44668	1.28241	1.04743	False
1722	5.66268	8.28372	1.46286	1.19482	False
1724	1.08151	1.37194	1.26853	1.0361	False
1726	0.882538	1.15411	1.30771	1.0681	False
1727	1.35995	1.92655	1.41664	1.15706	False
1728	1.20215	1.5701	1.30607	1.06676	False
1729	0.886887	1.03919	1.17173	0.957031	False
1730	0.643884	0.807463	1.25405	1.02427	False
1731	1.09564	1.77163	1.61698	1.3207	False
1732	2.26464	2.93924	1.29788	1.06007	False
1734	0.801102	1.00628	1.25612	1.02596	False
1735	2.66573	3.81112	1.42967	1.16771	False
1736	1.05237	1.46304	1.39023	1.13549	False
1737	0.567446	0.85969	1.51502	1.23742	False
1738	0.922195	1.21901	1.32186	1.07965	False
1739	0.954627	1.3204	1.38316	1.12972	False
1741	0.985384	1.2988	1.31806	1.07655	False
1742	2.51148	3.40313	1.35503	1.10674	False
1743	3.86409	5.28821	1.36855	1.11779	False
1744	1.20414	1.60738	1.33488	1.09028	False
1745	1.76799	2.26715	1.28234	1.04737	False
1746	1.85242	2.38351	1.2867	1.05094	False
1747	0.44889	0.665691	1.48297	1.21124	False
1748	1.55475	2.13525	1.37337	1.12173	False
1749	1.3822	1.93932	1.40307	1.14598	False
1750	1.45494	1.89633	1.30338	1.06456	False
1752	1.21297	1.74296	1.43694	1.17364	False
1753	0.860439	1.2532	1.45647	1.1896	False
1754	2.28848	2.92745	1.27921	1.04482	False
1755	1.69346	2.43419	1.43741	1.17403	False
1756	0.986337	1.15717	1.1732	0.958233	False
1757	1.57387	2.02547	1.28693	1.05112	False
1758	1.54244	1.98725	1.28838	1.0523	False
1760	2.65413	4.57216	1.72265	1.40701	False
1761	1.68699	2.49127	1.47676	1.20617	False
1762	0.935874	1.29363	1.38228	1.129	False
1763	1.00673	1.35922	1.35014	1.10275	False
1765	0.906561	1.12969	1.24612	1.01779	False
1766	1.73048	2.30198	1.33026	1.08651	False
1767	1.09709	1.394	1.27064	1.03782	False
1768	1.13949	1.52646	1.3396	1.09414	False
1769	1.17925	1.55128	1.31548	1.07444	False
1770	1.45709	1.71816	1.17917	0.963111	False
1771	0.977041	1.31923	1.35023	1.10282	False
1772	1.78427	2.31836	1.29933	1.06125	False
1773	0.824701	1.04206	1.26356	1.03203	False
1774	1.39268	1.82309	1.30905	1.06919	False
1775	1.00333	1.28738	1.28311	1.048	False
1776	2.09936	2.8146	1.3407	1.09504	False
1777	1.07576	1.38196	1.28464	1.04925	False
1778	1.91367	2.4574	1.28413	1.04883	False
1779	2.07841	2.97123	1.42957	1.16762	False
1780	1.54046	2.03796	1.32295	1.08055	False
1781	2.04798	2.46397	1.20312	0.98267	False
1782	0.975071	1.31073	1.34424	1.09793	False
1783	0.778948	1.01214	1.29936	1.06128	False
1784	0.90617	1.08847	1.20117	0.981078	False
1785	1.52839	2.67601	1.75087	1.43005	False
1786	1.47769	1.88941	1.27862	1.04434	False
1787	0.788346	1.02357	1.29838	1.06047	False
1788	0.77847	1.05963	1.36117	1.11176	False
1789	0.944346	1.34333	1.4225	1.16185	False
1790	1.05602	1.40992	1.33512	1.09049	False
1792	1.54567	2.00245	1.29553	1.05814	False
1793	1.67057	2.05476	1.22998	1.00461	False
1794	3.63975	4.74078	1.3025	1.06384	False
1795	1.28482	1.52926	1.19026	0.972164	False
1796	4.57942	6.69153	1.46122	1.19347	False
1797	1.23791	1.65422	1.3363	1.09144	False
1798	1.24004	1.60707	1.29597	1.05851	False
1799	1.69081	2.27938	1.3481	1.10108	False
1801	1.7663	2.34918	1.33	1.0863	False
1802	0.596904	0.760689	1.27439	1.04088	False
1803	1.96873	2.71541	1.37927	1.12654	False
1805	2.09406	2.89326	1.38165	1.12849	False
1806	1.42741	1.74245	1.22071	0.997038	False
1807	1.79593	2.45488	1.36692	1.11645	False
1808	1.69078	2.20299	1.30294	1.0642	False
1809	1.06439	1.41018	1.32487	1.08211	False
1810	0.850708	1.08031	1.26989	1.03721	False
1811	1.26855	1.4731	1.16124	0.948465	False
1812	1.00722	1.2051	1.19646	0.97723	False
1813	1.20032	1.5646	1.30349	1.06465	False
1814	3.31944	4.80199	1.44663	1.18156	False
1815	1.60591	2.06452	1.28558	1.05002	False
1816	0.70716	0.935636	1.32309	1.08066	False
1817	1.72884	2.35866	1.3643	1.11432	False
1818	0.898634	1.12733	1.25449	1.02463	False
1820	2.42417	3.34972	1.3818	1.12861	False
1821	1.28356	1.54293	1.20207	0.981811	False
1823	0.835898	1.08053	1.29266	1.0558	False
1824	0.793328	0.944842	1.19099	0.972758	False
1825	1.21475	1.56238	1.28617	1.0505	False
1826	0.843747	1.1611	1.37613	1.12397	False
1827	6.54399	10.3451	1.58086	1.29119	False
1828	1.94016	2.67562	1.37907	1.12638	False
1829	2.40928	3.45426	1.43373	1.17102	False
1830	0.979488	1.29932	1.32653	1.08346	False
1831	1.44531	1.94507	1.34578	1.09919	False
1833	0.734726	0.906732	1.23411	1.00798	False
1834	0.874505	1.2406	1.41863	1.15869	False
1835	1.95267	2.62928	1.3465	1.09978	False
1836	0.611437	0.800354	1.30897	1.06913	False
1837	0.983843	1.22327	1.24336	1.01553	False
1838	1.64963	2.02057	1.22487	1.00043	False
1839	0.681887	0.869289	1.27483	1.04124	False
1840	1.0584	1.37219	1.29647	1.05892	False
1841	1.05167	1.35852	1.29177	1.05507	False
1842	3.15052	4.17677	1.32574	1.08282	False
1843	0.750638	0.935293	1.246	1.01769	False
1844	1.28483	1.47688	1.14947	0.938853	False
1845	1.16514	1.43167	1.22875	1.00361	False
1846	0.574272	0.719953	1.25368	1.02396	False
1847	3.79009	5.1934	1.37026	1.11918	False
1848	2.62245	3.9089	1.49056	1.21744	False
1849	1.47636	1.91007	1.29378	1.05671	False
1850	2.4779	3.45479	1.39424	1.13877	False
1851	0.784169	1.00528	1.28197	1.04707	False
1852	1.92944	2.65152	1.37425	1.12244	False
1854	1.14843	1.56622	1.36379	1.1139	False
1855	0.542233	0.587033	1.08262	0.88425	False
1856	0.386639	0.45506	1.17696	0.961306	False
1857	0.570243	0.678274	1.18945	0.971503	False
1858	1.56171	1.89304	1.21216	0.990053	False
1859	2.09874	2.82919	1.34804	1.10104	False
1860	1.35989	1.63957	1.20566	0.984743	False
1862	1.02633	1.2168	1.18558	0.968341	False
1863	1.03571	1.23092	1.18848	0.970711	False
1864	1.47247	1.93321	1.3129	1.07234	False
1865	2.04732	2.58209	1.2612	1.03011	False
1866	0.88067	1.20009	1.3627	1.11301	False
1867	0.714147	0.914186	1.28011	1.04555	False
1868	0.890488	1.15614	1.29833	1.06043	False
1869	1.59898	2.14306	1.34027	1.09469	False
1870	1.29208	1.53732	1.1898	0.971792	False
1871	3.00349	3.63374	1.20984	0.988157	False
1872	1.27987	1.47989	1.15628	0.944415	False
1873	0.588266	0.657044	1.11692	0.912261	False
1874	1.30426	1.74312	1.33648	1.09159	False
1875	0.854217	0.984139	1.15209	0.940993	False
1876	0.551108	0.675618	1.22593	1.0013	False
1878	2.76741	3.49771	1.26389	1.03231	False
1879	2.55165	3.64544	1.42866	1.16688	False
1880	2.63125	3.56775	1.35591	1.10747	False
1881	0.536179	0.622565	1.16111	0.94836	False
1882	0.875081	1.07238	1.22546	1.00092	False
1883	1.25818	1.72218	1.36879	1.11798	False
1884	0.704666	0.888447	1.26081	1.02979	False
1885	2.05331	2.76577	1.34698	1.10017	False
1886	2.23406	3.18845	1.4272	1.16569	False
1887	1.42414	1.7871	1.25486	1.02493	False
1888	0.866913	1.00546	1.15982	0.9473	False
1889	0.922116	1.18074	1.28047	1.04584	False
1891	0.574106	0.68604	1.19497	0.976014	False
1892	0.945912	1.26262	1.33481	1.09023	False
1893	1.09089	1.4153	1.29738	1.05966	False
1894	1.06558	1.37589	1.29121	1.05462	False
1895	1.09239	1.43479	1.31343	1.07277	False
1896	1.49864	1.93458	1.29089	1.05435	False
1897	1.1674	1.60157	1.37192	1.12054	False
1898	1.12524	1.41401	1.25663	1.02638	False
1899	2.04487	2.91743	1.42671	1.16529	False
1900	0.528842	0.609445	1.15242	0.941255	False
1902	2.89483	3.37493	1.16585	0.952227	False
1903	3.01683	4.37273	1.44945	1.18386	False
1904	0.83997	1.10958	1.32097	1.07893	False
1905	0.793267	1.03134	1.30012	1.0619	False
1906	2.2638	3.26905	1.44405	1.17946	False
1909	1.18522	1.52655	1.28799	1.05199	False
1910	0.724742	0.894311	1.23397	1.00787	False
1911	2.03334	2.5268	1.24268	1.01498	False
