nstar	snr_ref	snr_t6	ratio	ratio_equal_area	in_ref_top50
3886	1.05541	0.987248	0.935415	0.764017	False
3904	1.90073	2.02303	1.06435	0.869323	False
3908	2.01278	1.36828	0.679795	0.555234	False
3911	0.968958	0.987223	1.01885	0.832164	False
3912	1.86446	1.96645	1.0547	0.861444	False
3914	1.04617	1.14058	1.09025	0.890479	False
3930	2.43797	2.7797	1.14017	0.931253	False
3932	1.10184	0.933264	0.847003	0.691804	False
3948	0.895006	0.639911	0.71498	0.583972	False
3958	0.515688	0.53238	1.03237	0.843205	False
3959	1.83692	2.17199	1.18241	0.965753	False
3960	1.06546	0.954771	0.89611	0.731913	False
3970	1.23684	1.27088	1.02752	0.839245	False
3982	1.71417	1.78959	1.044	0.852702	False
3995	1.45376	1.66685	1.14658	0.936487	False
4000	0.952982	0.960663	1.00806	0.82335	False
4009	0.601195	0.587626	0.977429	0.798332	False
4010	0.445325	0.39734	0.892248	0.728759	False
4013	2.26227	2.50061	1.10535	0.902816	False
4017	1.0086	1.1507	1.14089	0.931846	False
4028	1.19799	0.921822	0.769477	0.628483	False
4038	0.590858	0.518153	0.876949	0.716264	False
4039	1.14862	1.15987	1.00979	0.824765	False
4052	1.07166	0.709181	0.661757	0.540501	False
4053	2.41936	1.68837	0.697859	0.569988	False
4054	0.906513	0.847901	0.935343	0.763957	False
4060	0.576218	0.515342	0.894353	0.730478	False
4062	2.79275	2.68897	0.962838	0.786414	False
4065	1.18747	1.03835	0.874418	0.714196	False
4066	1.43744	1.2997	0.904177	0.738502	False
4072	1.33299	1.08319	0.8126	0.663705	False
4073	1.13668	1.0656	0.93747	0.765694	False
4075	1.96874	1.53564	0.780015	0.63709	False
4085	1.01494	0.912444	0.899015	0.734286	False
4089	1.34024	1.40378	1.0474	0.855484	False
4104	1.55389	1.47354	0.948294	0.774535	False
4127	0.895489	0.833871	0.93119	0.760566	False
4128	0.86111	0.828675	0.962333	0.786002	False
4133	0.522509	0.383825	0.734581	0.599982	False
4139	1.7315	1.9519	1.12729	0.920733	False
4140	0.62306	0.346296	0.555799	0.453958	False
4145	1.59937	1.52941	0.956256	0.781039	False
4149	0.948488	0.647089	0.682232	0.557225	False
4152	1.4686	1.54707	1.05343	0.860404	False
4166	2.05563	2.16275	1.05211	0.859329	False
4171	1.54666	1.48173	0.958021	0.78248	False
4178	0.562763	0.583416	1.0367	0.846741	False
4179	0.348741	0.323365	0.927237	0.757337	False
4180	0.834986	0.891192	1.06731	0.871746	False
4183	1.55902	1.71834	1.1022	0.900239	False
4184	2.08485	1.71206	0.82119	0.670721	False
4190	0.641111	0.511345	0.797592	0.651447	False
4193	0.897393	0.840499	0.936601	0.764985	False
4238	0.540094	0.431428	0.798803	0.652436	False
4247	0.880548	0.757899	0.860713	0.703002	False
4248	1.15949	1.01745	0.877495	0.716709	False
4261	0.620143	0.552827	0.89145	0.728107	False
4262	0.903302	0.89215	0.987654	0.806684	False
4290	0.442328	0.419405	0.948176	0.774439	False
4293	1.23497	0.97704	0.791146	0.646182	False
4297	2.28501	1.85684	0.812617	0.663719	False
4303	0.997696	1.07557	1.07805	0.880518	False
4306	1.04349	1.31617	1.26131	1.0302	False
4311	0.968157	0.764959	0.79012	0.645344	False
4312	1.46656	1.63465	1.11462	0.910382	False
4320	1.88346	1.97385	1.04799	0.855965	False
4327	0.683925	0.679803	0.993972	0.811844	False
4328	1.07899	1.1758	1.08972	0.890046	False
4333	0.551814	0.563814	1.02175	0.83453	False
4343	2.47027	2.3433	0.9486	0.774786	False
4353	3.72183	4.41251	1.18558	0.968339	False
4354	1.7142	1.565	0.912962	0.745678	False
4363	1.29012	1.31023	1.01559	0.829499	False
4379	3.01826	3.18193	1.05423	0.861058	False
4385	0.838463	0.634658	0.756931	0.618236	False
4399	1.57518	1.15825	0.73531	0.600577	False
4400	1.47315	1.72743	1.17261	0.95775	False
4413	1.18065	1.35062	1.14396	0.934348	False
4415	0.602293	0.881682	1.46388	1.19565	False
4417	0.637689	0.411245	0.6449	0.526733	False
4421	0.696252	0.964071	1.38466	1.13094	False
4433	0.771928	0.978848	1.26806	1.03571	False
4434	0.421113	0.504148	1.19718	0.977817	False
4440	0.350988	0.257191	0.732763	0.598497	False
4441	0.910832	1.23394	1.35474	1.10651	False
4449	0.39239	0.499934	1.27407	1.04062	False
4452	1.67559	1.68834	1.00761	0.822986	False
4453	0.533844	0.767514	1.43771	1.17428	False
4454	0.903323	0.963152	1.06623	0.870864	False
4456	0.786997	1.04592	1.329	1.08548	False
4458	1.29396	1.80255	1.39305	1.1378	False
4460	0.569997	0.744531	1.3062	1.06686	False
4462	0.862538	0.913822	1.05946	0.86533	False
4464	0.536603	0.673334	1.25481	1.02489	False
4468	0.237902	0.314282	1.32106	1.079	False
4470	0.52996	0.656839	1.23941	1.01231	False
4471	0.325738	0.391171	1.20088	0.980837	False
4472	0.839626	1.02927	1.22587	1.00125	False
4473	0.69305	0.79521	1.14741	0.937164	False
4474	0.694386	0.711058	1.02401	0.836378	False
4475	0.723501	1.09656	1.51563	1.23792	False
4477	1.21483	1.6809	1.38365	1.13012	False
4481	0.65934	0.369131	0.559849	0.457266	False
4482	0.539987	0.69113	1.2799	1.04538	False
4483	0.889855	1.14246	1.28388	1.04863	False
4484	1.48082	0.874874	0.590803	0.482549	False
4485	1.03694	1.44902	1.39739	1.14135	False
4489	0.770787	0.732181	0.949914	0.775859	False
4490	0.880263	1.04326	1.18517	0.968009	False
4495	0.653477	0.494605	0.756881	0.618196	False
4497	0.647379	0.432848	0.668615	0.546103	False
4500	1.08369	1.63557	1.50926	1.23271	False
4502	0.658114	0.749641	1.13907	0.930359	False
